pr_id,pr_gene_id,pr_gene_symbol,pr_gene_title,pr_is_lm,pr_is_bing,gene_id
204733_at,5653,KLK6,kallikrein related peptidase 6,0,1,5653
206756_at,56548,CHST7,carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7,0,1,56548
209792_s_at,5655,KLK10,kallikrein related peptidase 10,0,1,5655
200866_s_at,5660,PSAP,prosaposin,0,1,5660
219825_at,56603,CYP26B1,cytochrome P450 family 26 subfamily B member 1,0,1,56603
220012_at,56605,ERO1B,endoplasmic reticulum oxidoreductase beta,0,1,56605
219991_at,56606,SLC2A9,"solute carrier family 2 (facilitated glucose transporter), member 9",0,1,56606
208102_s_at,5662,PSD,pleckstrin and Sec7 domain containing,0,1,5662
204706_at,56623,INPP5E,inositol polyphosphate-5-phosphatase E,0,1,56623
203460_s_at,5663,PSEN1,presenilin 1,0,1,5663
204262_s_at,5664,PSEN2,presenilin 2,0,1,5664
218264_at,56647,BCCIP,BRCA2 and CDKN1A interacting protein,0,1,56647
220198_s_at,56648,EIF5A2,eukaryotic translation initiation factor 5A2,0,1,56648
218960_at,56649,TMPRSS4,"transmembrane protease, serine 4",0,1,56649
208925_at,56650,CLDND1,claudin domain containing 1,0,1,56650
218590_at,56652,C10orf2,chromosome 10 open reading frame 2,0,1,56652
220448_at,56660,KCNK12,"potassium channel, two pore domain subfamily K, member 12",0,1,56660
219953_s_at,56672,AKIP1,A-kinase interacting protein 1,0,1,56672
218065_s_at,56674,TMEM9B,TMEM9 domain family member B,0,1,56674
219557_s_at,56675,NRIP3,nuclear receptor interacting protein 3,0,1,56675
201542_at,56681,SAR1A,secretion associated Ras related GTPase 1A,0,1,56681
216231_s_at,567,B2M,beta-2-microglobulin,0,1,567
208134_x_at,5670,PSG2,pregnancy specific beta-1-glycoprotein 2,0,1,5670
218494_s_at,56731,SLC2A4RG,SLC2A4 regulator,0,1,56731
213141_at,5681,PSKH1,protein serine kinase H1,0,1,5681
210759_s_at,5682,PSMA1,proteasome subunit alpha 1,0,1,5682
213051_at,56829,ZC3HAV1,"zinc finger CCCH-type, antiviral 1",0,1,56829
219385_at,56833,SLAMF8,SLAM family member 8,0,1,56833
221966_at,56834,GPR137,G protein-coupled receptor 137,0,1,56834
201532_at,5684,PSMA3,proteasome subunit alpha 3,0,1,5684
40273_at,56848,SPHK2,sphingosine kinase 2,0,1,56848
203396_at,5685,PSMA4,proteasome subunit alpha 4,0,1,5685
217898_at,56851,EMC7,ER membrane protein complex subunit 7,0,1,56851
201274_at,5686,PSMA5,proteasome subunit alpha 5,0,1,5686
208805_at,5687,PSMA6,proteasome subunit alpha 6,0,1,5687
201114_x_at,5688,PSMA7,proteasome subunit alpha 7,0,1,5688
218157_x_at,56882,CDC42SE1,CDC42 small effector 1,0,1,56882
218257_s_at,56886,UGGT1,UDP-glucose glycoprotein glucosyltransferase 1,0,1,56886
217938_s_at,56888,KCMF1,potassium channel modulatory factor 1,0,1,56888
200876_s_at,5689,PSMB1,proteasome subunit beta 1,0,1,5689
213761_at,56890,MDM1,Mdm1 nuclear protein,0,1,56890
218541_s_at,56892,C8orf4,chromosome 8 open reading frame 4,0,1,56892
219693_at,56895,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4,0,1,56895
218285_s_at,56898,BDH2,"3-hydroxybutyrate dehydrogenase, type 2",0,1,56898
200039_s_at,5690,PSMB2,proteasome subunit beta 2,0,1,5690
218484_at,56901,NDUFA4L2,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2",0,1,56901
203622_s_at,56902,PNO1,partner of NOB1 homolog,0,1,56902
218813_s_at,56904,SH3GLB2,SH3-domain GRB2-like endophilin B2,0,1,56904
204494_s_at,56905,C15orf39,chromosome 15 open reading frame 39,0,1,56905
219596_at,56906,THAP10,THAP domain containing 10,0,1,56906
201400_at,5691,PSMB3,proteasome subunit beta 3,0,1,5691
200028_s_at,56910,STARD7,StAR related lipid transfer domain containing 7,0,1,56910
221211_s_at,56911,MAP3K7CL,MAP3K7 C-terminal like,0,1,56911
218483_s_at,56912,IFT46,intraflagellar transport 46,0,1,56912
219439_at,56913,C1GALT1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1",0,1,56913
218481_at,56915,EXOSC5,exosome component 5,0,1,56915
202243_s_at,5692,PSMB4,proteasome subunit beta 4,0,1,5692
219689_at,56920,SEMA3G,semaphorin 3G,0,1,56920
218440_at,56922,MCCC1,methylcrotonoyl-CoA carboxylase 1,0,1,56922
218729_at,56925,LXN,latexin,0,1,56925
222206_s_at,56926,NCLN,nicalin,0,1,56926
213341_at,56929,FEM1C,fem-1 homolog c (C. elegans),0,1,56929
208799_at,5693,PSMB5,proteasome subunit beta 5,0,1,5693
220889_s_at,56934,CA10,carbonic anhydrase X,0,1,56934
219806_s_at,56935,SMCO4,single pass membrane protein with coiled-coil domains 4,0,1,56935
220887_at,56936,CCDC177,coiled-coil domain containing 177,0,1,56936
217875_s_at,56937,PMEPA1,"prostate transmembrane protein, androgen induced 1",0,1,56937
220658_s_at,56938,ARNTL2,aryl hydrocarbon receptor nuclear translocator like 2,0,1,56938
208827_at,5694,PSMB6,proteasome subunit beta 6,0,1,5694
201677_at,56941,HMCES,"5-hydroxymethylcytosine (hmC) binding, ES cell-specific",0,1,56941
218447_at,56942,CMC2,C-x(9)-C motif containing 2,0,1,56942
218482_at,56943,ENY2,enhancer of yellow 2 homolog (Drosophila),0,1,56943
218162_at,56944,OLFML3,olfactomedin like 3,0,1,56944
219220_x_at,56945,MRPS22,mitochondrial ribosomal protein S22,0,1,56945
219012_s_at,56946,EMSY,"EMSY, BRCA2-interacting transcriptional repressor",0,1,56946
219137_s_at,56947,MFF,mitochondrial fission factor,0,1,56947
213398_s_at,56948,SDR39U1,short chain dehydrogenase/reductase family 39U member 1,0,1,56948
218110_at,56949,XAB2,XPA binding protein 2,0,1,56949
200786_at,5695,PSMB7,proteasome subunit beta 7,0,1,5695
212922_s_at,56950,SMYD2,SET and MYND domain containing 2,0,1,56950
203024_s_at,56951,C5orf15,chromosome 5 open reading frame 15,0,1,56951
219708_at,56953,NT5M,"5',3'-nucleotidase, mitochondrial",0,1,56953
218557_at,56954,NIT2,nitrilase family member 2,0,1,56954
219639_x_at,56965,PARP6,poly(ADP-ribose) polymerase family member 6,0,1,56965
218820_at,56967,C14orf132,chromosome 14 open reading frame 132,0,1,56967
204279_at,5698,PSMB9,proteasome subunit beta 9,0,1,5698
219515_at,56980,PRDM10,PR domain 10,0,1,56980
218587_s_at,56983,POGLUT1,protein O-glucosyltransferase 1,0,1,56983
218467_at,56984,PSMG2,"proteasome (prosome, macropain) assembly chaperone 2",0,1,56984
220606_s_at,56985,ADPRM,"ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent",0,1,56985
219291_at,56986,DTWD1,DTW domain containing 1,0,1,56986
213015_at,56987,BBX,bobby sox homolog (Drosophila),0,1,56987
219306_at,56992,KIF15,kinesin family member 15,0,1,56992
217960_s_at,56993,TOMM22,translocase of outer mitochondrial membrane 22 homolog (yeast),0,1,56993
221675_s_at,56994,CHPT1,choline phosphotransferase 1,0,1,56994
218184_at,56995,TULP4,tubby like protein 4,0,1,56995
220371_s_at,56996,SLC12A9,"solute carrier family 12, member 9",0,1,56996
203081_at,56998,CTNNBIP1,catenin beta interacting protein 1,0,1,56998
220287_at,56999,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,0,1,56999
206913_at,570,BAAT,bile acid-CoA:amino acid N-acyltransferase,0,1,570
204219_s_at,5700,PSMC1,"proteasome 26S subunit, ATPase 1",0,1,5700
218981_at,57001,SDHAF3,succinate dehydrogenase complex assembly factor 3,0,1,57001
217814_at,57003,CCDC47,coiled-coil domain containing 47,0,1,57003
212977_at,57007,ACKR3,atypical chemokine receptor 3,0,1,57007
201068_s_at,5701,PSMC2,"proteasome 26S subunit, ATPase 2",0,1,5701
206561_s_at,57016,AKR1B10,"aldo-keto reductase family 1, member B10 (aldose reductase)",0,1,57016
212228_s_at,57017,COQ9,coenzyme Q9,0,1,57017
220046_s_at,57018,CCNL1,cyclin L1,0,1,57018
201267_s_at,5702,PSMC3,"proteasome 26S subunit, ATPase 3",0,1,5702
203173_s_at,57020,C16orf62,chromosome 16 open reading frame 62,0,1,57020
209007_s_at,57035,RSRP1,arginine/serine-rich protein 1,0,1,57035
212798_s_at,57037,ANKMY2,ankyrin repeat and MYND domain containing 2,0,1,57037
201252_at,5704,PSMC4,"proteasome 26S subunit, ATPase 4",0,1,5704
219201_s_at,57045,TWSG1,twisted gastrulation BMP signaling modulator 1,0,1,57045
209503_s_at,5705,PSMC5,"proteasome 26S subunit, ATPase 5",0,1,5705
209486_at,57050,UTP3,"UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae)",0,1,57050
220210_at,57053,CHRNA10,"cholinergic receptor, nicotinic alpha 10",0,1,57053
201699_at,5706,PSMC6,"proteasome 26S subunit, ATPase 6",0,1,5706
209361_s_at,57060,PCBP4,poly(rC) binding protein 4,0,1,57060
200694_s_at,57062,DDX24,DEAD-box helicase 24,0,1,57062
201199_s_at,5707,PSMD1,"proteasome 26S subunit, non-ATPase 1",0,1,5707
220247_at,57082,CASC5,cancer susceptibility candidate 5,0,1,57082
220551_at,57084,SLC17A6,"solute carrier family 17 (vesicular glutamate transporter), member 6",0,1,57084
218901_at,57088,PLSCR4,phospholipid scramblase 4,0,1,57088
220153_at,57089,ENTPD7,ectonucleoside triphosphate diphosphohydrolase 7,0,1,57089
201388_at,5709,PSMD3,"proteasome 26S subunit, non-ATPase 3",0,1,5709
220888_s_at,57091,CASS4,Cas scaffolding protein family member 4,0,1,57091
217816_s_at,57092,PCNP,PEST proteolytic signal containing nuclear protein,0,1,57092
220315_at,57097,PARP11,poly(ADP-ribose) polymerase family member 11,0,1,57097
219366_at,57099,AVEN,"apoptosis, caspase activation inhibitor",0,1,57099
204194_at,571,BACH1,"BTB and CNC homology 1, basic leucine zipper transcription factor 1",0,1,571
220111_s_at,57101,ANO2,"anoctamin 2, calcium activated chloride channel",0,1,57101
218374_s_at,57102,C12orf4,chromosome 12 open reading frame 4,0,1,57102
219099_at,57103,TIGAR,TP53 induced glycolysis regulatory phosphatase,0,1,57103
212705_x_at,57104,PNPLA2,patatin like phospholipase domain containing 2,0,1,57104
219307_at,57107,PDSS2,"prenyl (decaprenyl) diphosphate synthase, subunit 2",0,1,57107
218767_at,57109,REXO4,"REX4 homolog, 3'-5' exonuclease",0,1,57109
203447_at,5711,PSMD5,"proteasome 26S subunit, non-ATPase 5",0,1,5711
219983_at,57110,HRASLS,HRAS like suppressor,0,1,57110
218186_at,57111,RAB25,"RAB25, member RAS oncogene family",0,1,57111
220944_at,57115,PGLYRP4,peptidoglycan recognition protein 4,0,1,57115
218616_at,57117,INTS12,integrator complex subunit 12,0,1,57117
220246_at,57118,CAMK1D,calcium/calmodulin dependent protein kinase ID,0,1,57118
218768_at,57122,NUP107,nucleoporin 107kDa,0,1,57122
219025_at,57124,CD248,CD248 molecule,0,1,57124
220510_at,57127,RHBG,Rh family B glycoprotein (gene/pseudogene),0,1,57127
218561_s_at,57128,LYRM4,LYR motif containing 4,0,1,57128
201705_at,5713,PSMD7,"proteasome 26S subunit, non-ATPase 7",0,1,5713
218052_s_at,57130,ATP13A1,ATPase type 13A1,0,1,57130
218177_at,57132,CHMP1B,charged multivesicular body protein 1B,0,1,57132
218918_at,57134,MAN1C1,mannosidase alpha class 1C member 1,0,1,57134
206656_s_at,57136,APMAP,adipocyte plasma membrane associated protein,0,1,57136
200820_at,5714,PSMD8,"proteasome 26S subunit, non-ATPase 8",0,1,5714
218301_at,57140,RNPEPL1,arginyl aminopeptidase (aminopeptidase B)-like 1,0,1,57140
210968_s_at,57142,RTN4,reticulon 4,0,1,57142
213990_s_at,57144,PAK7,p21 protein (Cdc42/Rac)-activated kinase 7,0,1,57144
213272_s_at,57146,TMEM159,transmembrane protein 159,0,1,57146
221738_at,57148,RALGAPB,Ral GTPase activating protein non-catalytic beta subunit,0,1,57148
213312_at,57150,SMIM8,small integral membrane protein 8,0,1,57150
212666_at,57154,SMURF1,SMAD specific E3 ubiquitin protein ligase 1,0,1,57154
209780_at,57157,PHTF2,putative homeodomain transcription factor 2,0,1,57157
220385_at,57158,JPH2,junctophilin 2,0,1,57158
219132_at,57161,PELI2,pellino E3 ubiquitin protein ligase family member 2,0,1,57161
218319_at,57162,PELI1,pellino E3 ubiquitin protein ligase 1,0,1,57162
207025_at,57165,GJC2,gap junction protein gamma 2,0,1,57165
208777_s_at,5717,PSMD11,"proteasome 26S subunit, non-ATPase 11",0,1,5717
221817_at,57171,DOLPP1,dolichyldiphosphatase 1,0,1,57171
217128_s_at,57172,CAMK1G,calcium/calmodulin-dependent protein kinase IG,0,1,57172
64486_at,57175,CORO1B,coronin 1B,0,1,57175
202352_s_at,5718,PSMD12,"proteasome 26S subunit, non-ATPase 12",0,1,5718
218868_at,57180,ACTR3B,ARP3 actin-related protein 3 homolog B (yeast),0,1,57180
214579_at,57185,NIPAL3,NIPA like domain containing 3,0,1,57185
222122_s_at,57187,THOC2,THO complex 2,0,1,57187
213974_at,57188,ADAMTSL3,ADAMTS like 3,0,1,57188
201232_s_at,5719,PSMD13,"proteasome 26S subunit, non-ATPase 13",0,1,5719
214255_at,57194,ATP10A,"ATPase, class V, type 10A",0,1,57194
216873_s_at,57198,ATP8B2,"ATPase, aminophospholipid transporter, class I, type 8B, member 2",0,1,57198
213238_at,57205,ATP10D,"ATPase, class V, type 10D",0,1,57205
213269_at,57209,ZNF248,zinc finger protein 248,0,1,57209
213094_at,57211,ADGRG6,adhesion G protein-coupled receptor G6,0,1,57211
213340_s_at,57212,TP73-AS1,TP73 antisense RNA 1,0,1,57212
214668_at,57213,SPRYD7,SPRY domain containing 7,0,1,57213
221311_x_at,57226,LYRM2,LYR motif containing 2,0,1,57226
209679_s_at,57228,SMAGP,small cell adhesion glycoprotein,0,1,57228
205194_at,5723,PSPH,phosphoserine phosphatase,0,1,5723
211661_x_at,5724,PTAFR,platelet-activating factor receptor,0,1,5724
216306_x_at,5725,PTBP1,polypyrimidine tract binding protein 1,0,1,5725
209815_at,5727,PTCH1,patched 1,0,1,5727
211711_s_at,5728,PTEN,phosphatase and tensin homolog,0,1,5728
215894_at,5729,PTGDR,prostaglandin D2 receptor (DP),0,1,5729
211475_s_at,573,BAG1,BCL2 associated athanogene 1,0,1,573
211663_x_at,5730,PTGDS,prostaglandin D2 synthase,0,1,5730
206631_at,5732,PTGER2,prostaglandin E receptor 2,0,1,5732
212259_s_at,57326,PBXIP1,pre-B-cell leukemia homeobox interacting protein 1,0,1,57326
213933_at,5733,PTGER3,prostaglandin E receptor 3,0,1,5733
219755_at,57332,CBX8,chromobox 8,0,1,57332
219102_at,57333,RCN3,reticulocalbin 3,0,1,57333
220735_s_at,57337,SENP7,SUMO1/sentrin specific peptidase 7,0,1,57337
204897_at,5734,PTGER4,prostaglandin E receptor 4,0,1,5734
207753_at,57343,ZNF304,zinc finger protein 304,0,1,57343
219415_at,57348,TTYH1,tweety family member 1,0,1,57348
207177_at,5737,PTGFR,prostaglandin F receptor,0,1,5737
218538_s_at,57380,MRS2,"MRS2, magnesium transporter",0,1,57380
206187_at,5739,PTGIR,prostaglandin I2 (prostacyclin) receptor (IP),0,1,5739
210346_s_at,57396,CLK4,CDC like kinase 4,0,1,57396
208131_s_at,5740,PTGIS,prostaglandin I2 (prostacyclin) synthase,0,1,5740
218677_at,57402,S100A14,S100 calcium binding protein A14,0,1,57402
213405_at,57403,RAB22A,"RAB22A, member RAS oncogene family",0,1,57403
219565_at,57404,CYP20A1,cytochrome P450 family 20 subfamily A member 1,0,1,57404
209891_at,57405,SPC25,"SPC25, NDC80 kinetochore complex component",0,1,57405
219288_at,57415,C3orf14,chromosome 3 open reading frame 14,0,1,57415
209461_x_at,57418,WDR18,WD repeat domain 18,0,1,57418
219090_at,57419,SLC24A3,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 3",0,1,57419
205127_at,5742,PTGS1,prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase),0,1,5742
217286_s_at,57446,NDRG3,NDRG family member 3,0,1,57446
206453_s_at,57447,NDRG2,NDRG family member 2,0,1,57447
205911_at,5745,PTH1R,parathyroid hormone 1 receptor,0,1,5745
212686_at,57460,PPM1H,"protein phosphatase, Mg2+/Mn2+ dependent 1H",0,1,57460
222310_at,57466,SCAF4,SR-related CTD-associated factor 4,0,1,57466
210040_at,57468,SLC12A5,"solute carrier family 12 (potassium/chloride transporter), member 5",0,1,57468
212904_at,57470,LRRC47,leucine rich repeat containing 47,0,1,57470
217970_s_at,57472,CNOT6,CCR4-NOT transcription complex subunit 6,0,1,57472
55872_at,57473,ZNF512B,zinc finger protein 512B,0,1,57473
212906_at,57476,GRAMD1B,GRAM domain containing 1B,0,1,57476
212822_at,57493,HEG1,heart development protein with EGF like domains 1,0,1,57493
218259_at,57496,MKL2,MKL/myocardin-like 2,0,1,57496
212162_at,57498,KIDINS220,kinase D-interacting substrate 220kDa,0,1,57498
206083_at,575,ADGRB1,adhesion G protein-coupled receptor B1,0,1,575
221933_at,57502,NLGN4X,"neuroligin 4, X-linked",0,1,57502
220305_at,57506,MAVS,mitochondrial antiviral signaling protein,0,1,57506
212096_s_at,57509,MTUS1,microtubule associated tumor suppressor 1,0,1,57509
221846_s_at,57513,CASKIN2,CASK interacting protein 2,0,1,57513
208671_at,57515,SERINC1,serine incorporator 1,0,1,57515
220911_s_at,57523,NYNRIN,NYN domain and retroviral integrase containing,0,1,57523
206482_at,5753,PTK6,protein tyrosine kinase 6,0,1,5753
221874_at,57535,KIAA1324,KIAA1324,0,1,57535
214846_s_at,57538,ALPK3,alpha kinase 3,0,1,57538
207011_s_at,5754,PTK7,protein tyrosine kinase 7 (inactive),0,1,5754
212715_s_at,57553,MICAL3,"microtubule associated monooxygenase, calponin and LIM domain containing 3",0,1,57553
215028_at,57556,SEMA6A,semaphorin 6A,0,1,57556
201745_at,5756,TWF1,twinfilin actin binding protein 1,0,1,5756
200773_x_at,5757,PTMA,"prothymosin, alpha",0,1,5757
55583_at,57572,DOCK6,dedicator of cytokinesis 6,0,1,57572
222144_at,57576,KIF17,kinesin family member 17,0,1,57576
221859_at,57586,SYT13,synaptotagmin 13,0,1,57586
212748_at,57591,MKL1,megakaryoblastic leukemia (translocation) 1,0,1,57591
220795_s_at,57596,BEGAIN,brain enriched guanylate kinase associated,0,1,57596
222157_s_at,57599,WDR48,WD repeat domain 48,0,1,57599
204966_at,576,ADGRB2,adhesion G protein-coupled receptor B2,0,1,576
220370_s_at,57602,USP36,ubiquitin specific peptidase 36,0,1,57602
213316_at,57608,KIAA1462,KIAA1462,0,1,57608
53987_at,57610,RANBP10,RAN binding protein 10,0,1,57610
213234_at,57613,FAM234B,family with sequence similarity 234 member B,0,1,57613
218045_x_at,5763,PTMS,parathymosin,0,1,5763
212375_at,57634,EP400,E1A binding protein p400,0,1,57634
209466_x_at,5764,PTN,pleiotrophin,0,1,5764
215795_at,57644,MYH7B,"myosin, heavy chain 7B, cardiac muscle, beta",0,1,57644
218229_s_at,57645,POGK,pogo transposable element with KRAB domain,0,1,57645
209002_s_at,57658,CALCOCO1,calcium binding and coiled-coil domain 1,0,1,57658
219011_at,57664,PLEKHA4,pleckstrin homology domain containing A4,0,1,57664
222203_s_at,57665,RDH14,retinol dehydrogenase 14 (all-trans/9-cis/11-cis),0,1,57665
220977_x_at,57669,EPB41L5,erythrocyte membrane protein band 4.1 like 5,0,1,57669
201482_at,5768,QSOX1,quiescin sulfhydryl oxidase 1,0,1,5768
212571_at,57680,CHD8,chromodomain helicase DNA binding protein 8,0,1,57680
221802_s_at,57698,SHTN1,shootin 1,0,1,57698
205638_at,577,ADGRB3,adhesion G protein-coupled receptor B3,0,1,577
219763_at,57706,DENND1A,DENN/MADD domain containing 1A,0,1,57706
221843_s_at,57707,TLDC1,TBC/LysM-associated domain containing 1,0,1,57707
213136_at,5771,PTPN2,"protein tyrosine phosphatase, non-receptor type 2",0,1,5771
215307_at,57711,ZNF529,zinc finger protein 529,0,1,57711
219194_at,57715,SEMA4G,semaphorin 4G,0,1,57715
220024_s_at,57716,PRX,periaxin,0,1,57716
211979_at,57720,GPR107,G protein-coupled receptor 107,0,1,57720
220917_s_at,57728,WDR19,WD repeat domain 19,0,1,57728
220185_at,57731,SPTBN4,"spectrin beta, non-erythrocytic 4",0,1,57731
203997_at,5774,PTPN3,"protein tyrosine phosphatase, non-receptor type 3",0,1,5774
205171_at,5775,PTPN4,"protein tyrosine phosphatase, non-receptor type 4",0,1,5775
219197_s_at,57758,SCUBE2,"signal peptide, CUB domain and EGF like domain containing 2",0,1,57758
218769_s_at,57763,ANKRA2,ankyrin repeat family A member 2,0,1,57763
204852_s_at,5778,PTPN7,"protein tyrosine phosphatase, non-receptor type 7",0,1,5778
55065_at,57787,MARK4,MAP/microtubule affinity-regulating kinase 4,0,1,57787
215004_s_at,57794,SUGP1,SURP and G-patch domain containing 1,0,1,57794
214822_at,57795,BRINP2,bone morphogenetic protein/retinoic acid inducible neural-specific 2,0,1,57795
213018_at,57798,GATAD1,GATA zinc finger domain containing 1,0,1,57798
213466_at,57799,RAB40C,"RAB40C, member RAS oncogene family",0,1,57799
203728_at,578,BAK1,BCL2-antagonist/killer 1,0,1,578
202958_at,5780,PTPN9,"protein tyrosine phosphatase, non-receptor type 9",0,1,5780
212610_at,5781,PTPN11,"protein tyrosine phosphatase, non-receptor type 11",0,1,5781
209449_at,57819,LSM2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",0,1,57819
217988_at,57820,CCNB1IP1,"cyclin B1 interacting protein 1, E3 ubiquitin protein ligase",0,1,57820
206721_at,57821,CCDC181,coiled-coil domain containing 181,0,1,57821
219159_s_at,57823,SLAMF7,SLAM family member 7,0,1,57823
